myTest.txt			freq	dt		
9787492	-191					
9790440	-153					
9793396	-191					
9796344	-191					
9799292	-153					
9804032	-191					
9806980	-191					
9809936	-191					
9812884	-191					
9815832	-229					
9818784	-191					
9821732	-191					
9824680	-191					
9827628	-153					
9830576	-229					
9833528	-191					
9836480	-191					
9839432	-191					
9842388	-229					
9845340	-191					
9848292	-153					
9851240	-191					
9854196	-153					
9857148	-191					
9860104	-191					
9863060	-191					
9866008	-229					
9868956	-153					
9871904	-229					
9874856	-191					
9877804	-153					
9880752	-191					
9883700	-153					
9886656	-153					
9889608	-153					
9892564	-191					
9895516	-153					
9898468	-229					
9901416	-153					
9906148	-153					
9909104	-191					
9912052	-191					
9915000	-153					
9917952	-153					
9920904	-191					
9923852	-191					
9926804	-191					
9929756	-191					
9932712	-191					
9935668	-191					
9938620	-191					
9941572	-191					
9944520	-114					
9947476	-191					
9950428	-191					
9953380	-191					
9956328	-191					
9959280	-191					
9962232	-191					
9965180	-153					
9968128	-191					
9971080	-191					
9974028	-229					
9976980	-153					
9979932	-191					
9982888	-191					
9985844	-191					
9988796	-153					
9991748	-191					
9994696	-191					
9997648	-191					
10000604	-191					
