-----OpenSourceQuad-----

Date: Mar 20 2014
Time: 19:08:20
Software version: 0.85
Flight Number: 1046
Runtime data: 


17115480,-1.97,-4.34
17125892,-2.01,-7.15
17136268,-2.05,-7.15
17146720,-2.10,-7.15
17157060,-2.16,-7.15
17167436,-2.22,-7.82
17177924,-2.29,-7.82
17188360,-2.36,-7.82
17198736,-2.44,-7.82
17209144,-2.52,-6.12
17219592,-2.62,-6.12
17229988,-2.72,-6.12
17240392,-2.82,-1.36
17250756,-2.93,-1.36
17261688,-3.04,-1.36
17272456,-3.16,-1.36
17283396,-3.28,-4.27
17293784,-3.40,-4.27
17304160,-3.53,-4.27
17314560,-3.65,-4.27
17328268,-3.78,-3.60
17338676,-3.90,-3.60
17348984,-4.02,-3.60
17359364,-4.14,-4.49
17369836,-4.25,-4.49
17380156,-4.36,-4.49
17390584,-4.46,-4.49
17400992,-4.56,-2.71
17411400,-4.65,-2.71
17421772,-4.73,-2.71
17432172,-4.79,3.14
17442524,-4.85,3.14
17452820,-4.90,3.14
17463128,-4.93,3.14
17473412,-4.95,2.22
17483836,-4.96,2.22
17494200,-4.95,2.22
17504584,-4.93,2.22
17514892,-4.90,-0.05
17525224,-4.84,-0.05
17535588,-4.78,-0.05
17545984,-4.69,-0.05
17556284,-4.60,-1.15
17566624,-4.49,-1.15
